"h3_id","count_traffic","mean_speed","scale"
"8a6ad8c31937fff","4.0","5.5893","0"
"8a6ad8c2532ffff","2.5","8.1927","0"
"8a6adea49c6ffff","3.25","7.6185","0"
"8a6ad8d82567fff","2.0","6.5293","0"
"8a6ad8da125ffff","1.4","1.3021","0"
"8a6ad8d85407fff","3.0","8.3554","0"
"8a6ad8c31327fff","2.0","6.6871","0"
"8a6ad8d8010ffff","1.0","4.2608","0"
"8a6ad8d82acffff","2.5","4.1516","0"
"8a6ad8c00017fff","4.0","7.6126","0"
"8a6ad8d84577fff","1.0","3.1181","0"
"8a6ad8da204ffff","1.625","6.9397","0"
"8a6ad8db1227fff","1.5","5.6094","0"
"8a6ad8d0a037fff","2.0","4.5192","0"
"8a6ad8d80417fff","1.0","7.8255","0"
"8a6ad8c0074ffff","2.5","5.2987","0"
"8a6ad8c04807fff","2.0","7.0734","0"
"8a6ad8c00b0ffff","1.5","8.9457","0"
"8a6ad8d83437fff","2.0","6.4541","0"
"8a6ad8c2564ffff","1.5","8.2087","0"
"8a6ad8da36dffff","1.5","6.0817","0"
"8a6adea4e25ffff","2.0","4.7157","0"
"8a6ad8d84567fff","1.0","3.4139","0"
"8a6ad8d82007fff","3.0","1.034","0"
"8a6adea491a7fff","1.0","0.0307","0"
"8a6ad8c05a9ffff","2.0","2.6373","0"
"8a6ad8da2677fff","1.25","3.9606","0"
"8a6ad8da28c7fff","3.0","2.4099","0"
"8a6ad8d14a9ffff","2.75","3.7847","0"
"8a6ad8d14a8ffff","1.0","0.7788","0"
"8a6ad8d131affff","2.0","4.1833","0"
"8a6ad8c35787fff","1.0","8.5133","0"
"8a6ad8d85417fff","2.25","0.3643","0"
"8a6ad8d82547fff","3.0","2.9698","0"
"8a6ad8d13baffff","2.0","4.0282","0"
"8a6ad8c31adffff","2.0","1.3516","0"
"8a6ad8d84197fff","1.0","0.0553","0"
"8a6ad8d8250ffff","2.0","7.8242","0"
"8a6ad8c00747fff","3.0","4.9556","0"
"8a6ad8d83447fff","2.5","2.1408","0"
"8a6ad8d0a347fff","3.0","8.6108","0"
"8a6ad8d0a337fff","2.0","8.2255","0"
"8a6ad8d8598ffff","1.5","2.2835","0"
"8a6ad8d56717fff","2.0","0.2107","0"
"8a6ad8d8546ffff","3.0","0.7738","0"
"8a6ad8c05b9ffff","1.2667","8.2306","0"
"8a6ad8d82537fff","1.5","8.8728","0"
"8a6ad8c02ad7fff","1.2857","1.1373","0"
"8a6ad8db134ffff","1.6","6.1479","0"
"8a6ad8c02b4ffff","1.0","5.7985","0"
"8a6ad8c0482ffff","2.0","3.3009","0"
"8a6ad8c0506ffff","2.0","7.2142","0"
"8a6adea48597fff","2.0","4.2123","0"
"8a6ad8d80107fff","1.0","8.158","0"
"8a6ad8c36127fff","2.0","4.6999","0"
"8a6ad8c00037fff","4.0","5.2373","0"
"8a6ad8c3560ffff","2.0","5.117","0"
"8a6ad8d854e7fff","1.5","2.7686","0"
"8a6ad8c3225ffff","4.45","8.9813","0"
"8a6ad8d8545ffff","2.8","8.8146","0"
"8a6ad8c361b7fff","2.0","7.3447","0"
"8a6ad8d564affff","2.0","5.1095","0"
"8a6ad8c25ad7fff","1.0","6.7263","0"
"8a6ad8d83477fff","2.0","3.8617","0"
"8a6ad8d15daffff","2.75","6.0137","0"
"8a6ad8da04f7fff","1.25","3.857","0"
"8a6ad8d8058ffff","1.0","6.7599","0"
"8a6ad8da26e7fff","1.25","4.4958","0"
"8a6ad8c31067fff","2.0","6.4727","0"
"8a6ad8d0a007fff","2.0","6.8635","0"
"8a6ad8c35687fff","2.0","4.9744","0"
"8a6ad8c2506ffff","1.55","7.7039","0"
"8a6ad8d0a34ffff","3.0","4.1605","0"
"8a6ad8d82cdffff","1.5","7.8603","0"
"8a6ad8c0499ffff","2.0","6.6572","0"
"8a6ad8da3467fff","1.5","7.792","0"
"8a6ad8d8036ffff","2.3333","4.2296","0"
"8a6ad8dac497fff","3.2667","6.5865","0"
"8a6ad8da346ffff","1.5","3.9325","0"
"8a6ad8d84c0ffff","1.3333","4.6122","0"
"8a6ad8c31927fff","2.0","5.4696","0"
"8a6ad8c04d6ffff","2.0","1.299","0"
"8a6ad8d85437fff","2.8","2.6773","0"
"8a6ad8c25357fff","2.0","7.083","0"
"8a6ad8d81aeffff","1.4","1.4167","0"
"8a6ad8da2307fff","1.5","2.002","0"
"8a6ad8da1247fff","1.6","1.7655","0"
"8a6ad8d13147fff","2.0","3.9511","0"
"8a6ad8c3562ffff","2.0","7.7498","0"
"8a6ad8c048b7fff","2.0","4.8792","0"
"8a6ad8c03d87fff","1.4667","1.2836","0"
"8a6ad8d84c1ffff","1.25","2.9646","0"
"8a6ad8d1e637fff","1.8333","8.6761","0"
"8a6ad8da2347fff","1.5","3.9057","0"
"8a6ad8d1ad4ffff","2.5","8.4997","0"
"8a6ad8d8342ffff","2.0","2.5369","0"
"8a6ad8d85597fff","3.1667","7.1749","0"
"8a6ad8d1312ffff","2.0","5.724","0"
"8a6adea49c8ffff","3.1875","6.7046","0"
"8a6ad8da234ffff","1.5","5.1471","0"
"8a6ad8d82b8ffff","1.0","4.9145","0"
"8a6ad8d13107fff","2.0","1.2307","0"
"8a6ad8d56457fff","2.0","8.103","0"
"8a6ad8c33287fff","3.3333","0.163","0"
"8a6ad8d13a87fff","2.0","2.6489","0"
"8a6ad8dae49ffff","1.5","0.2149","0"
"8a6ad8d564effff","2.0","4.4015","0"
"8a6ad8d56627fff","2.0","3.2249","0"
"8a6ad8d564b7fff","2.0","6.7029","0"
"8a6ad8d81817fff","1.6667","1.0001","0"
"8a6ad8da04d7fff","1.25","4.1232","0"
"8a6ad8d13aaffff","2.0","8.4861","0"
"8a6ad8c04d77fff","2.0","7.8941","0"
"8a6ad8d8256ffff","2.5","5.7316","0"
"8a6ad8da3557fff","1.375","4.4526","0"
"8a6ad8d1e6e7fff","2.5","3.2405","0"
"8a6ad8da07a7fff","1.0","7.1773","0"
"8a6ad8d1ad67fff","2.5","3.1838","0"
"8a6ad8d80347fff","2.3333","5.8475","0"
"8a6ad8d85457fff","3.0","4.4393","0"
"8a6ad8dad6affff","1.25","3.0383","0"
"8a6ad8d95307fff","2.0","8.0539","0"
"8a6ad8d5675ffff","2.0","5.9235","0"
"8a6ad8db126ffff","1.0","6.7718","0"
"8a6ad8d95267fff","1.5","6.8399","0"
"8a6ad8c000d7fff","4.0","6.8895","0"
"8a6adea49197fff","1.0","0.9538","0"
"8a6ad8c02af7fff","1.2222","4.8212","0"
"8a6ad8c36c57fff","2.0","2.3513","0"
"8a6ad8c048a7fff","2.0","0.0053","0"
"8a6ad8c2522ffff","2.0","7.8865","0"
"8a6ad8d14ab7fff","2.5","6.1807","0"
"8a6ad8db1237fff","1.6667","6.9677","0"
"8a6ad8c356c7fff","2.0","1.0083","0"
"8a6ad8dab4a7fff","2.0","0.3367","0"
"8a6ad8c0511ffff","2.0","2.6162","0"
"8a6ad8d1346ffff","1.0","5.6455","0"
"8a6ad8d8011ffff","1.0","2.8861","0"
"8a6ad8c04d67fff","2.0","3.0343","0"
"8a6ad8c332c7fff","3.6","3.2046","0"
"8a6ad8c0495ffff","2.0","2.5848","0"
"8a6ad8d13117fff","1.0","4.1102","0"
"8a6ad8c356affff","2.0","6.4159","0"
"8a6ad8c03a9ffff","1.0","2.163","0"
"8a6ad8d1630ffff","1.0","5.3019","0"
"8a6ad8c36d67fff","2.0","5.5699","0"
"8a6ad8c0540ffff","1.0","5.7071","0"
"8a6ad8d0a047fff","2.0","4.7052","0"
"8a6adea4a96ffff","1.0","1.0534","0"
"8a6ad8c0011ffff","4.0","5.4086","0"
"8a6ad8d0a077fff","2.5","6.1953","0"
"8a6ad8da3737fff","1.5","5.5423","0"
"8a6ad8c31a9ffff","3.0","5.8317","0"
"8a6ad8d80117fff","1.0","1.1891","0"
"8a6ad8c04867fff","2.0","7.2278","0"
"8a6ad8d84517fff","1.25","6.3681","0"
"8a6ad8d1311ffff","2.0","5.3945","0"
"8a6ad8d0a00ffff","1.5","8.5796","0"
"8a6ad8d0bc97fff","3.0","6.9039","0"
"8a6ad8d1a997fff","2.5","8.9619","0"
"8a6ad8c33217fff","2.8333","7.1865","0"
"8a6ad8c2565ffff","1.0","5.0108","0"
"8a6ad8c02a57fff","1.3333","3.6248","0"
"8a6ad8c332f7fff","3.8","4.6265","0"
"8a6ad8da260ffff","1.25","2.8829","0"
"8a6ad8c04d57fff","2.0","5.4954","0"
"8a6ad8d52d07fff","2.0","7.2798","0"
"8a6ad8c3568ffff","2.0","1.4039","0"
"8a6ad8d85467fff","3.0","8.2087","0"
"8a6ad8c332affff","3.3333","5.2209","0"
"8a6ad8c352d7fff","1.0","6.0954","0"
"8a6ad8c26d6ffff","0.75","6.2948","0"
"8a6ad8c31377fff","2.0","3.4739","0"
"8a6ad8c03caffff","1.4667","8.6636","0"
"8a6ad8c051affff","2.0","0.0359","0"
"8a6ad8c332a7fff","3.3333","5.7823","0"
"8a6ad8c31a97fff","2.0","3.1601","0"
"8a6ad8c3014ffff","1.1667","0.8203","0"
"8a6ad8d564e7fff","2.0","2.233","0"
"8a6ad8d84c17fff","1.5","8.1558","0"
"8a6ad8d13177fff","2.0","6.299","0"
"8a6ad8d1e6c7fff","2.5","0.7976","0"
"8a6ad8c332d7fff","3.75","2.3219","0"
"8a6ad8d80577fff","1.0","0.4572","0"
"8a6ad8c352dffff","1.0","5.7381","0"
"8a6ad8c3500ffff","1.0","5.5152","0"
"8a6ad8c03ca7fff","1.2","7.28","0"
"8a6ad8c2e59ffff","1.0","3.6457","0"
"8a6ad8d85997fff","1.0","1.3325","0"
"8a6ad8d804a7fff","1.0","6.6463","0"
"8a6ad8d56757fff","2.0","6.5541","0"
"8a6ad8da28f7fff","2.0","8.6316","0"
"8a6ad8c00a07fff","1.5","8.6321","0"
"8a6ad8d0a04ffff","1.5","6.5519","0"
"8a6ad8c05567fff","1.0","7.1015","0"
"8a6ad8c36a87fff","2.0","2.4538","0"
"8a6ad8c36ab7fff","2.0","7.9039","0"
"8a6ad8d8254ffff","3.5","6.619","0"
"8a6ad8c05b87fff","2.55","8.7392","0"
"8a6ad8da66c7fff","2.0","5.7527","0"
"8a6ad8d14a87fff","2.2857","8.1046","0"
"8a6ad8da3097fff","1.5","1.4515","0"
"8a6ad8da36cffff","1.5","8.1855","0"
"8a6ad8c05ccffff","1.0","1.9747","0"
"8a6ad8d16297fff","1.0","8.7328","0"
"8a6ad8c36167fff","1.0","1.8324","0"
"8a6ad8da056ffff","1.0","6.4546","0"
"8a6ad8c35607fff","2.0","2.4903","0"
"8a6ad8dac5a7fff","2.0","3.8386","0"
"8a6ad8c04d0ffff","1.0","6.1041","0"
"8a6ad8c03c17fff","1.0769","8.9108","0"
"8a6ad8c332e7fff","3.6","1.8444","0"
"8a6ad8c36c77fff","2.0","2.2013","0"
"8a6ad8c02a67fff","1.0909","1.126","0"
"8a6ad8d14aa7fff","2.875","2.6312","0"
"8a6ad8c02a6ffff","1.7692","0.9431","0"
"8a6ad8c2e54ffff","2.0","7.3429","0"
"8a6ad8c23497fff","2.0","2.7018","0"
"8a6ad8c000a7fff","2.0","2.3024","0"
"8a6ad8da205ffff","1.25","0.9776","0"
"8a6ad8da0447fff","1.0","6.1696","0"
"8a6ad8c3106ffff","2.0","8.2338","0"
"8a6ad8d855b7fff","1.0","5.8601","0"
"8a6ad8c36197fff","2.0","0.5915","0"
"8a6ad8c33207fff","3.6","1.3287","0"
"8a6ad8c03d8ffff","1.4667","1.6259","0"
"8a6ad8c2e597fff","1.0","1.637","0"
"8a6ad8c02a77fff","1.25","1.8313","0"
"8a6ad8c02a4ffff","1.4","4.966","0"
"8a6ad8da2047fff","1.2","5.4281","0"
"8a6ad8da2657fff","1.0","7.2909","0"
"8a6ad8c038dffff","1.0","1.1496","0"
"8a6ad8c3321ffff","3.4","8.0143","0"
"8a6ad8d0bc9ffff","3.0","0.788","0"
"8a6ad8c21c87fff","2.0","0.5588","0"
"8a6ad8c3612ffff","2.0","2.9865","0"
"8a6ad8c03da7fff","1.5","0.2916","0"
"8a6ad8c03daffff","1.1429","6.5205","0"
"8a6ad8c36aaffff","2.0","3.668","0"
"8a6ad8d0b537fff","3.0","6.3045","0"
"8a6ad8c00117fff","2.0","0.0734","0"
"8a6ad8d0a2affff","1.0","6.2578","0"
"8a6ad8c02b67fff","1.0","5.3044","0"
"8a6ad8d81d4ffff","1.5","6.4396","0"
"8a6ad8c3616ffff","2.0","0.9486","0"
"8a6ad8c03d17fff","1.25","4.0185","0"
"8a6ad8c368dffff","2.0","6.0592","0"
"8a6ad8c05027fff","2.0","0.0261","0"
"8a6ad8c35637fff","2.0","6.4223","0"
"8a6ad8c36147fff","2.0","8.6679","0"
"8a6ad8c21caffff","2.3333","2.8954","0"
"8a6ad8c00697fff","0.8182","3.0384","0"
"8a6ad8c02ae7fff","1.0","8.5689","0"
"8a6ad8d0a26ffff","2.0","7.6073","0"
"8a6ad8c36177fff","2.0","4.3152","0"
"8a6ad8c00897fff","2.0","7.3743","0"
"8a6ad8c3502ffff","1.0","0.4787","0"
"8a6ad8c00137fff","2.0","8.1288","0"
"8a6ad8c0089ffff","2.0","4.6836","0"
"8a6ad8c006b7fff","1.0","5.2805","0"
"8a6ad8c008b7fff","1.0","6.8831","0"
"8a6ad8c02b47fff","1.0","2.1558","0"
"8a6ad8c0069ffff","0.5","4.0436","0"
"8a6ad8c0504ffff","1.0","6.7446","0"
"8a6ad8c00687fff","1.0","7.2585","0"
"8a6ad8d0ba07fff","1.0","2.1829","0"
"8a6ad8d85ba7fff","1.0","3.0744","0"
"8a6ad8c0044ffff","0.0","2.9342","0"
"8a6ad8c004c7fff","0.0","2.9972","0"
"8a6ad8c02a5ffff","0.0","0.0085","0"
"8a6ad8c02aeffff","0.0","1.8736","0"
"8a6ad8c02b57fff","0.0","8.1839","0"
"8a6ad8c05d47fff","0.0","3.8563","0"
"8a6ad8d0b0c7fff","0.0","1.5592","0"
"8a6ad8d830cffff","0.0","7.9811","0"
"8a6adea4859ffff","0.0","2.1688","0"
